"","yHat.sdefault","yHat.sauc1","yHat.sauc2","yHat.sauc3","yActual"
"74783",0,0,0,0,1
"74784",0,0,0,0,1
"74785",1,1,1,1,1
"74788",1,1,1,1,1
"74792",1,1,1,1,1
"74796",1,1,1,1,1
"74802",1,1,1,1,1
"74803",1,1,1,1,1
"74804",1,1,1,1,1
"74805",0,0,0,0,1
"74809",0,0,0,0,1
"74810",1,1,1,1,1
"74812",1,1,1,1,1
"74814",1,1,1,1,1
"74815",0,0,0,0,1
"74818",0,0,0,0,1
"74821",1,1,1,1,1
"74822",1,1,1,1,1
"74823",1,1,1,1,1
"74824",0,0,0,0,1
"74825",1,1,1,1,1
"74828",1,1,1,1,1
"74829",1,1,1,1,1
"74830",1,1,1,1,1
"74831",1,1,1,1,1
"74832",0,0,0,0,1
"74834",1,1,1,1,1
"74836",1,1,1,1,1
"74838",0,0,0,0,1
"74840",0,0,0,0,1
"74842",1,1,1,1,1
"74845",1,1,1,1,1
"74846",1,1,1,1,1
"74848",1,1,1,1,1
"74849",1,1,1,1,1
"74855",1,1,1,1,1
"74856",1,1,1,1,1
"74857",1,1,1,1,1
"74858",0,0,0,0,1
"74859",0,0,0,0,1
"74860",1,1,1,1,1
"74865",1,1,1,1,1
"74867",1,1,1,1,1
"74869",0,0,0,0,1
"74872",1,1,1,1,1
"74877",0,0,0,0,1
"74879",0,0,0,0,1
"74883",0,0,0,0,1
"74887",1,1,1,1,1
"74890",0,0,0,0,1
"74892",1,1,1,1,1
"74893",1,1,1,1,1
"74894",1,1,1,1,1
"74895",1,1,1,1,1
"74896",1,1,1,1,1
"74897",1,1,0,1,1
"74898",1,1,1,1,1
"74899",0,0,0,0,1
"74900",1,1,1,1,1
"74903",1,1,1,1,1
"74904",1,1,1,1,1
"74905",0,0,0,0,1
"74906",1,1,1,1,1
"74907",1,1,0,1,1
"74908",1,1,1,1,1
"74916",0,0,0,0,1
"74917",1,1,1,1,1
"74918",1,1,1,1,1
"74920",1,1,1,1,1
"74921",0,0,0,0,1
"74922",1,1,1,1,1
"74923",1,1,1,1,1
"74925",1,1,1,1,1
"74927",0,0,0,0,1
"74930",1,1,1,1,1
"74932",1,0,0,0,1
"74935",1,1,1,1,1
"74937",1,1,1,1,1
"74938",1,1,1,1,1
"74942",1,1,1,1,1
"74945",0,0,0,0,1
"74948",1,1,1,1,1
"74950",0,0,0,0,1
"74952",0,0,0,0,1
"74955",1,1,1,1,1
"74956",0,0,0,0,1
"74957",1,1,1,1,1
"74960",1,1,1,1,1
"74961",0,0,0,0,1
"74964",1,1,1,1,1
"74965",1,1,1,1,1
"74968",1,1,0,1,1
"74970",0,0,0,0,1
"74971",1,1,1,1,1
"74972",1,1,1,1,1
"74973",1,1,1,1,1
"74977",1,1,1,1,1
"74978",1,1,1,1,1
"74979",0,0,0,0,1
"74982",0,0,0,0,1
"74985",1,1,1,1,1
"74990",1,1,1,1,1
"74993",1,1,1,1,1
"74994",1,1,1,1,1
"74996",1,1,1,1,1
"74997",0,0,0,0,1
"74998",0,0,0,0,1
"75000",1,1,1,1,1
"75001",1,1,1,1,1
"75002",0,0,0,0,1
"75004",1,1,1,1,1
"75005",0,0,0,0,1
"75006",1,1,1,0,1
"75009",0,0,0,0,1
"75010",0,0,1,1,1
"75011",0,0,0,0,1
"75015",1,1,1,1,1
"75016",1,1,0,1,1
"75017",1,0,0,0,1
"75019",1,1,1,1,1
"75020",1,1,1,1,1
"75021",1,1,1,1,1
"75025",1,1,1,1,1
"75027",1,1,1,1,1
"75030",1,1,1,1,1
"75033",0,0,0,0,1
"75035",1,1,1,1,1
"75037",0,0,0,0,1
"75038",1,1,1,1,1
"75039",1,1,1,1,1
"75040",1,1,1,1,1
"75046",1,1,1,1,1
"75047",1,1,1,1,1
"75049",1,1,1,1,1
"75050",1,1,1,1,1
"75052",1,1,1,1,1
"75053",1,1,1,1,1
"75054",1,1,1,1,1
"75057",1,1,1,1,1
"75058",0,0,0,0,1
"75061",1,1,1,1,1
"75063",0,0,0,0,1
"75064",0,0,0,0,1
"75066",1,1,1,1,1
"75076",1,1,1,1,1
"75078",1,1,1,1,1
"75079",1,1,1,1,1
"75081",1,1,1,1,1
"75084",0,0,0,0,1
"75085",1,1,1,1,1
"75086",0,0,0,0,1
"75090",0,0,0,0,1
"75091",1,1,1,1,1
"75094",1,1,1,1,1
"75096",0,0,0,0,1
"75099",0,0,0,0,1
"75101",1,1,1,1,1
"75102",1,1,1,1,1
"75104",0,0,0,0,1
"75106",1,1,1,1,1
"75109",1,1,1,1,1
"75111",0,0,0,0,1
"75112",0,0,0,0,1
"75113",0,0,0,0,1
"75114",1,1,1,1,1
"75115",1,1,1,1,1
"75118",0,0,0,0,1
"75119",1,1,1,1,1
"75121",1,1,1,1,1
"75122",1,1,1,1,1
"75125",1,1,1,1,1
"75128",0,0,0,0,1
"75131",1,1,1,1,1
"75132",1,1,1,1,1
"75136",1,1,1,1,1
"75137",0,0,0,0,1
"75142",1,1,1,1,1
"75144",1,1,1,1,1
"75151",0,0,0,0,1
"75153",0,0,0,0,1
"75154",1,1,1,1,1
"75157",1,1,1,1,1
"75159",0,0,0,0,1
"75160",0,0,0,0,1
"75164",1,1,1,1,1
"75170",1,1,1,1,1
"75171",1,1,1,1,1
"75172",1,1,1,1,1
"75173",1,1,1,1,1
"75174",0,0,0,0,1
"75175",1,1,1,1,1
"75176",1,1,1,1,1
"75177",1,1,1,1,1
"75179",1,1,0,1,1
"75182",1,1,1,1,1
"75183",1,1,1,1,1
"75189",1,1,1,1,1
"75190",1,1,1,1,1
"75192",0,0,0,0,1
"75194",0,0,0,0,1
"75195",1,0,0,0,1
"75196",0,0,0,0,1
"75197",1,1,1,1,1
"75198",1,0,1,1,1
"75201",0,0,0,0,1
"75202",0,0,0,0,1
"75204",0,0,0,0,1
"75205",1,1,1,1,1
"75206",0,0,0,0,1
"75208",0,0,0,0,1
"75209",1,1,1,1,1
"75210",0,0,0,0,1
"75211",1,1,1,1,1
"75213",1,1,1,1,1
"75215",1,1,1,1,1
"75217",1,1,1,1,1
"75221",1,1,1,1,1
"75222",1,1,1,1,1
"75225",1,1,1,1,1
"75228",1,1,1,1,1
"75230",0,0,1,0,1
"75232",1,0,0,0,1
"75234",0,0,0,0,1
"75236",0,0,0,0,1
"75238",0,0,0,0,1
"75239",0,0,0,0,1
"75244",1,1,1,1,1
"75245",1,1,1,1,1
"75246",1,1,1,1,1
"75247",0,0,0,0,1
"75249",0,0,0,0,1
"75253",0,0,0,0,1
"75255",0,0,0,0,1
"75256",1,1,1,1,1
"75258",1,1,1,1,1
"75259",0,0,0,0,1
"75260",1,1,1,1,1
"75263",1,1,1,1,1
"75264",1,1,1,1,1
"75265",0,0,0,0,1
"75266",1,1,1,1,1
"75268",1,1,1,1,1
"75275",1,1,1,1,1
"75277",1,1,1,1,1
"75278",1,1,0,1,1
"75279",1,0,0,1,1
"75281",0,0,0,0,1
"75284",0,0,0,0,1
"75285",0,0,0,0,1
"75288",1,1,1,1,1
"75290",1,1,1,1,1
"75291",1,1,1,1,1
"75292",1,1,1,1,1
"75294",0,0,0,0,1
"75297",1,1,1,1,1
"75298",0,0,0,0,1
"75299",0,0,0,0,1
"75300",1,1,1,1,1
"75303",0,0,0,0,1
"75306",1,0,1,1,1
"75311",0,0,0,0,1
"75312",1,1,1,1,1
"75317",1,1,1,1,1
"75318",0,0,0,0,1
"75321",1,1,1,1,1
"75323",0,0,0,0,1
"75329",1,1,1,1,1
"75330",0,0,0,0,1
"75331",0,0,0,0,1
"75334",0,0,0,0,1
"75338",1,1,1,1,1
"75342",1,1,1,1,1
"75344",0,0,0,0,1
"75345",1,1,1,1,1
"75347",1,0,0,0,1
"75348",1,1,1,1,1
"75349",1,1,1,1,1
"75350",1,1,1,1,1
"75353",1,1,1,1,1
"75358",0,0,0,0,1
"75366",0,0,0,0,1
"75370",1,1,1,1,1
"75372",1,1,1,1,1
"75375",1,1,1,1,1
"75376",1,1,1,1,1
"75377",1,1,1,1,1
"75379",0,1,1,1,1
"75381",1,1,1,1,1
"75384",1,1,1,1,1
"75389",0,0,0,0,1
"75390",1,1,1,1,1
"75391",1,1,1,1,1
"75394",1,1,1,1,1
"75395",1,0,0,0,1
"75398",0,0,0,0,1
"75399",1,1,1,1,1
"75400",0,0,0,0,1
"75402",0,0,0,0,1
"75403",1,0,0,0,1
"75404",1,1,1,1,1
"75406",0,0,0,0,1
"75407",0,0,0,0,1
"75409",1,1,1,1,1
"75410",1,1,1,1,1
"75411",1,1,1,1,1
"75413",1,1,1,1,1
"75416",1,1,1,1,1
"75417",1,1,1,1,1
"75419",1,1,1,1,1
"75420",1,1,1,1,1
"75421",0,0,0,1,1
"75422",1,1,1,1,1
"75423",1,1,1,1,1
"75424",1,1,1,1,1
"75425",1,1,1,1,1
"75431",1,1,1,1,1
"75432",1,1,1,1,1
"75433",0,0,0,0,1
"75436",1,1,1,1,1
"75437",1,1,1,1,1
"75438",1,1,1,1,1
"75441",1,1,1,1,1
"75445",0,0,0,0,1
"75449",0,0,0,0,1
"75454",0,0,0,0,1
"75457",1,1,1,1,1
"75459",1,1,1,1,1
"75461",0,0,0,0,1
"75462",1,1,1,1,1
"75467",0,0,0,0,1
"75468",0,0,0,0,1
"75472",1,1,1,1,1
"75473",1,1,1,1,1
"75474",0,0,0,0,1
"75475",0,0,0,0,1
"75479",1,1,1,1,1
"75481",1,1,1,1,1
"75482",1,1,1,1,1
"75483",0,0,0,0,1
"75485",1,1,1,1,1
"75486",1,1,1,1,1
"75487",1,1,1,1,1
"75490",1,1,1,1,1
"75491",1,1,1,1,1
"75492",1,1,1,1,1
"75495",1,1,1,1,1
"75499",0,0,0,0,1
"75503",0,0,0,0,1
"75505",1,0,0,0,1
"75507",1,1,1,1,1
"75509",0,1,1,1,1
"75510",1,1,1,1,1
"75512",1,1,1,1,1
"75514",0,0,0,0,1
"75516",0,0,1,0,1
"75517",1,1,1,1,1
"75518",1,1,1,1,1
"75519",1,1,1,1,1
"75525",1,1,1,1,1
"75529",1,0,0,0,1
"75530",1,1,1,1,1
"75533",0,0,0,0,1
"75535",1,1,1,1,1
"75537",1,1,1,1,1
"75539",1,1,1,1,1
"75540",1,1,1,1,1
"75541",0,0,0,0,1
"75543",1,0,0,0,1
"75544",1,1,1,1,1
"75557",1,1,1,1,1
"75558",1,1,1,1,1
"75560",1,1,1,1,1
"75561",1,1,1,1,1
"75562",0,0,0,0,1
"75564",1,1,1,1,1
"75566",1,1,1,1,1
"75567",1,1,1,1,1
"75568",0,0,0,0,1
"75569",1,1,1,1,1
"75570",1,1,1,1,1
"75572",1,1,1,1,1
"75573",0,0,0,0,1
"75574",1,1,1,1,1
"75575",1,1,1,1,1
"75576",1,1,1,1,1
"75577",1,1,1,1,1
"75578",1,1,1,1,1
"75580",1,1,1,1,1
"75581",1,1,0,1,1
"75584",1,1,1,1,1
"75585",0,0,0,0,1
"75587",1,1,1,1,1
"75590",0,0,0,0,1
"75591",1,1,1,1,1
"75593",1,1,1,1,1
"75594",1,1,1,1,1
"75596",0,0,1,0,1
"75598",1,1,1,1,1
"75600",1,1,1,1,1
"75601",0,0,0,0,1
"75604",1,1,1,1,1
"75606",0,0,0,0,1
"75610",1,1,0,1,1
"75611",0,0,0,0,1
"75612",1,1,1,1,1
"75613",1,1,1,1,1
"75616",0,0,0,0,1
"75618",0,0,0,0,1
"75622",0,0,0,0,1
"75623",1,1,1,1,1
"75624",1,1,1,1,1
"75627",1,1,1,1,1
"75631",0,0,0,0,1
"75632",1,1,1,1,1
"75633",1,1,1,1,1
"75634",1,1,1,1,1
"75636",0,0,0,0,1
"75637",1,1,1,1,1
"75638",0,0,0,0,1
"75640",1,1,1,1,1
"75641",0,0,0,0,1
"75642",0,0,0,0,1
"75643",0,0,0,0,1
"75645",1,1,1,1,1
"75647",1,1,1,1,1
"75648",1,1,1,1,1
"75651",1,1,1,1,1
"75653",1,1,1,1,1
"75655",0,0,0,0,1
"75656",1,1,1,1,1
"75658",0,1,1,1,1
"75660",1,1,1,1,1
"75662",0,0,0,0,1
"75664",1,1,1,1,1
"75665",0,0,0,0,1
"75667",1,1,1,1,1
"75668",0,0,0,0,1
"75669",0,0,0,0,1
"75674",1,1,1,1,1
"75675",1,1,1,1,1
"75676",1,1,1,1,1
"75677",1,1,1,1,1
"75678",1,1,1,1,1
"75681",1,1,1,1,1
"75682",1,1,1,1,1
"75683",1,1,1,1,1
"75684",0,0,0,0,1
"75686",0,0,0,0,1
"75687",0,0,0,0,1
"75689",0,0,0,0,1
"75690",0,0,0,0,1
"75691",0,0,0,0,1
"75692",0,0,0,0,1
"75696",0,0,0,0,1
"75698",1,1,1,1,1
"75699",1,1,1,1,1
"75700",0,0,0,0,1
"75701",1,0,1,1,1
"75704",1,0,1,0,1
"75706",1,1,1,1,1
"75708",1,1,1,1,1
"75709",1,1,0,1,1
"75716",0,0,0,0,1
"75717",1,1,1,1,1
"75718",1,1,1,1,1
"75720",1,1,1,1,1
"75721",0,0,0,0,1
"75722",0,0,0,0,1
"75724",0,0,0,0,1
"75725",1,1,1,1,1
"75726",0,0,0,0,1
"75727",0,0,0,0,1
"75729",1,1,1,1,1
"75732",1,1,1,1,1
"75733",0,0,0,0,1
"75735",1,1,1,1,1
"75739",1,1,1,1,1
"75740",1,1,1,1,1
"75742",1,1,1,1,1
"75743",0,0,0,0,1
"75744",0,0,0,0,1
"75746",1,1,1,1,1
"75748",1,1,1,1,1
"75750",0,0,0,0,1
"75752",0,0,0,0,1
"75755",1,1,1,1,1
"75756",1,1,1,1,1
"75757",1,1,0,1,1
"75759",1,1,1,1,1
"75762",1,1,1,1,1
"75765",1,1,0,1,1
"75766",0,1,0,1,1
"75769",1,1,1,1,1
"75770",1,1,1,1,1
"75772",1,1,1,1,1
"75774",1,1,1,1,1
"75775",1,1,1,1,1
"75778",1,1,1,1,1
"75780",1,1,1,1,1
"75781",1,1,1,1,1
"75782",1,1,1,1,1
"75785",1,1,1,1,1
"75787",1,1,1,1,1
"75789",0,0,0,0,1
"75791",0,0,0,0,1
"75792",0,0,0,0,1
"75793",0,0,0,0,1
"75795",0,0,0,0,1
"75796",0,0,0,0,1
"75798",1,1,1,1,1
"75801",0,0,0,0,1
"75804",0,0,0,0,1
"75805",0,0,0,0,1
"75808",0,0,0,0,1
"75809",0,0,0,0,1
"75811",1,1,1,1,1
"75812",0,0,0,0,1
"75813",0,0,0,0,1
"75815",1,1,1,1,1
"75816",1,1,1,1,1
"75817",0,0,0,0,1
"75818",1,1,1,1,1
"75823",0,0,0,0,1
"75825",0,0,0,0,1
"75826",1,1,1,1,1
"75827",1,1,1,1,1
"75830",0,0,0,0,1
"75831",1,1,1,1,1
"75835",1,1,1,1,1
"75836",0,0,0,0,1
"75839",0,0,0,0,1
"75843",0,1,1,0,1
"75844",1,1,1,1,1
"75848",1,1,1,1,1
"75850",1,1,1,1,1
"75854",1,1,1,1,1
"75855",1,1,1,1,1
"75856",1,1,1,1,1
"75857",1,1,1,1,1
"75859",1,1,1,1,1
"75862",0,0,0,0,1
"75865",1,1,1,1,1
"75866",1,1,1,1,1
"75872",0,0,0,0,1
"75875",1,1,1,1,1
"75882",0,0,0,0,1
"75884",0,0,0,0,1
"75885",0,0,0,0,1
"75886",1,1,1,1,1
"75888",1,0,0,0,1
"75890",1,1,1,1,1
"75894",1,1,1,1,1
"75896",0,0,0,0,1
"75897",1,0,0,0,1
"75899",1,1,1,1,1
"75901",1,1,1,1,1
"75902",1,1,1,1,1
"75903",1,1,1,1,1
"75906",1,1,1,1,1
"75907",0,0,0,0,1
"75911",0,0,0,0,1
"75912",1,1,1,1,1
"75914",1,1,1,1,1
"75915",0,0,0,0,1
"75916",1,1,1,1,1
"75917",1,1,1,1,1
"75920",1,1,1,1,1
"75921",0,0,0,0,1
"75922",0,0,0,0,1
"75923",1,1,1,1,1
"75925",1,1,1,1,1
"75926",0,0,0,0,1
"75927",0,0,0,0,1
"75928",1,1,1,1,1
"75929",1,1,1,1,1
"75931",0,1,1,0,1
"75932",0,0,0,0,1
"75935",0,0,0,0,1
"75937",1,1,1,1,1
"75938",0,0,0,0,1
"75939",1,1,1,1,1
"75940",1,1,1,1,1
"75941",1,1,1,1,1
"75942",1,1,1,1,1
"75943",0,0,0,0,1
"75944",1,1,1,1,1
"75945",0,0,0,0,1
"75946",1,1,1,1,1
"75948",1,1,1,1,1
"75950",1,1,1,1,1
"75951",1,1,1,1,1
"75952",1,1,1,1,1
"75954",0,0,0,0,1
"75955",1,1,1,1,1
"75958",1,0,0,0,1
"75961",1,0,1,1,1
"75962",0,0,0,0,1
"75964",1,1,1,1,1
"75967",0,0,0,0,1
"75969",0,0,0,0,1
"75970",1,1,1,1,1
"75971",1,1,1,1,1
"75974",0,0,0,0,1
"75975",1,1,1,1,1
"75976",1,1,1,1,1
"75978",1,0,1,1,1
"75981",1,1,1,1,1
"75982",1,1,1,1,1
"75983",0,0,0,0,1
"75985",1,1,1,1,1
"75991",1,1,1,1,1
"75993",0,1,1,0,1
"75995",1,1,1,1,1
"75996",1,1,1,1,1
"76000",1,1,1,1,1
"76002",1,1,1,1,1
"76005",0,0,0,0,1
"76007",1,1,1,1,1
"76011",0,0,0,0,1
"76012",0,0,0,0,1
"76013",1,1,1,1,1
"76014",1,1,1,1,1
"76015",1,1,1,1,1
"76016",1,1,1,1,1
"76019",0,0,0,0,1
"76024",1,1,1,1,1
"76026",1,1,1,1,1
"76028",0,0,0,0,1
"76030",1,1,1,1,1
"76031",0,0,0,0,1
"76032",1,1,1,1,1
"76038",0,0,0,0,1
"76039",1,1,1,1,1
"76040",0,0,0,0,1
"76043",1,1,1,1,1
"76045",1,1,1,1,1
"76047",1,1,1,1,1
"76050",1,1,1,1,1
"76051",0,0,0,0,1
"76057",1,1,1,1,1
"76058",1,1,1,1,1
"76066",0,0,0,0,1
"76067",1,1,1,1,1
"76068",1,1,1,1,1
"76069",1,1,1,1,1
"76070",1,1,1,1,1
"76071",1,1,1,1,1
"76072",0,0,0,0,1
"76075",0,0,0,0,1
"76076",0,0,0,0,1
"76078",0,0,0,0,1
"76079",1,1,1,1,1
"76080",0,0,0,0,1
"76084",1,1,1,1,1
"76085",1,1,1,1,1
"76087",0,0,0,0,1
"76088",1,1,1,1,1
"76090",1,1,1,1,1
"76094",1,1,1,1,1
"76095",0,0,0,0,1
"76097",0,0,0,0,1
"76101",1,1,1,1,1
"76103",0,0,0,0,1
"76105",0,0,0,0,1
"76106",1,1,1,1,1
"76107",0,0,0,0,1
"76110",1,1,1,1,1
"76113",1,1,1,1,1
"76114",1,1,1,1,1
"76116",1,1,1,1,1
"76118",1,1,1,1,1
"76120",1,1,1,1,1
"76122",1,1,1,1,1
"76123",1,1,1,1,1
"76125",1,1,1,1,1
"76126",1,1,1,1,1
"76130",1,1,1,1,1
"76132",1,1,1,1,1
"76133",1,1,1,1,1
"76135",1,1,1,1,1
"76138",1,1,1,1,1
"76139",0,0,0,0,1
"76140",1,1,1,1,1
"76141",0,0,0,0,1
"76142",1,1,1,1,1
"76143",1,1,1,1,1
"76144",1,1,1,1,1
"76145",1,1,1,1,1
"76147",0,0,0,0,1
"76148",1,1,1,1,1
"76149",0,0,0,0,1
"76152",1,1,1,1,1
"76153",0,0,0,0,1
"76155",1,1,1,1,1
"76156",1,1,1,1,1
"76158",0,0,0,0,1
"76163",1,1,1,1,1
"76164",1,1,1,1,1
"76165",0,0,0,0,1
"76166",0,0,0,0,1
"76170",1,1,1,1,1
"76172",1,1,1,1,1
"76174",1,1,1,1,1
"76175",1,1,1,1,1
"76176",1,1,1,1,1
"76181",1,1,1,1,1
"76182",1,0,0,0,1
"76183",0,0,0,0,1
"76186",0,0,0,0,1
"76187",1,1,1,1,1
"76190",1,1,1,1,1
"76194",1,1,1,1,1
"76196",1,1,1,1,1
"76198",1,1,1,1,1
"76201",0,0,0,0,1
"76202",1,1,1,1,1
"76204",1,1,1,1,1
"76205",1,1,1,1,1
"76207",0,0,0,0,1
"76208",0,0,0,0,1
"76211",0,0,0,0,1
"76214",1,1,1,1,1
"76217",1,1,1,1,1
"76220",0,0,0,0,1
"76221",0,0,0,0,1
"76222",1,1,1,1,1
"76224",0,0,0,0,1
"76225",1,1,1,1,1
"76227",1,1,1,1,1
"76228",1,1,1,1,1
"76229",0,1,1,1,1
"76232",0,0,0,0,1
"76235",0,0,0,0,1
"76237",1,1,1,1,1
"76241",0,0,0,0,1
"76242",0,0,0,0,1
"76243",1,0,1,0,1
"76245",1,0,0,0,1
"76246",1,1,1,1,1
"76247",1,1,1,1,1
"76251",1,1,1,1,1
"76252",0,0,0,0,1
"76256",1,1,1,1,1
"76258",1,1,1,1,1
"76261",1,1,1,1,1
"76262",0,0,0,0,1
"76263",1,1,1,1,1
"76266",0,0,0,0,1
"76267",1,1,1,1,1
"76272",0,0,0,0,1
"76274",0,0,0,0,1
"76275",0,0,0,0,1
"76276",1,1,1,1,1
"76277",1,1,1,1,1
"76278",1,1,1,1,1
"76279",1,1,1,1,1
"76282",0,0,0,0,1
"76283",0,0,0,0,1
"76285",0,0,0,0,1
"76289",1,1,1,1,1
"76290",1,1,1,1,1
"76296",0,0,0,0,1
"76297",1,1,1,1,1
"76298",1,1,1,1,1
"76299",1,1,1,1,1
"76300",0,0,0,0,1
"76302",0,0,0,0,1
"76304",1,1,1,1,1
"76305",1,1,1,1,1
"76306",1,1,1,1,1
"76307",0,0,0,0,1
"76309",1,1,1,1,1
"76313",1,1,1,0,1
"76314",0,0,0,0,1
"76316",0,0,0,0,1
"76320",1,1,1,1,1
"76323",0,0,0,0,1
"76326",1,1,1,1,1
"76328",1,1,1,1,1
"76331",1,1,1,1,1
"76333",1,1,1,1,1
"76336",1,1,1,1,1
"76337",1,1,1,1,1
"76338",0,0,0,0,1
"76342",1,1,1,1,1
"76344",0,0,0,0,1
"76349",1,1,1,1,1
"76350",1,1,1,1,1
"76351",0,0,0,0,1
"76352",0,0,0,0,1
"76353",1,1,1,1,1
"76354",1,1,1,1,1
"76356",1,1,1,1,1
"76361",0,0,0,0,1
"76362",1,1,1,1,1
"76363",1,1,1,1,1
"76364",1,1,1,1,1
"76367",1,0,1,1,1
"76370",1,1,1,1,1
"76372",1,1,1,1,1
"76377",1,1,1,1,1
"76378",1,1,1,1,1
"76379",0,0,0,0,1
"76380",1,1,1,1,1
"76382",1,1,1,1,1
"76383",1,1,1,1,1
"76385",0,0,0,0,1
"76387",1,1,1,1,1
"76390",0,0,0,0,1
"76393",1,1,1,1,1
"76399",1,0,0,0,1
"76400",1,1,1,1,1
"76401",0,0,0,0,1
"76403",0,0,0,0,1
"76410",1,1,1,1,1
"76411",1,1,1,1,1
"76412",1,1,1,1,1
"76413",1,1,1,1,1
"76420",0,0,0,0,1
"76425",1,1,1,1,1
"76427",1,1,1,1,1
"76428",0,0,0,0,1
"76429",1,1,1,1,1
"76431",1,1,1,1,1
"76433",0,0,0,1,1
"76434",1,1,1,1,1
"76437",1,1,1,1,1
"76439",0,0,1,1,1
"76440",1,0,0,0,1
"76441",1,1,1,1,1
"76442",0,0,0,0,1
"76443",1,1,1,1,1
"76444",0,0,0,0,1
"76447",1,0,0,0,1
"76448",1,1,1,1,1
"76450",0,0,0,0,1
"76451",1,1,1,1,1
"76454",1,1,1,1,1
"76457",1,1,1,1,1
"76458",1,1,1,1,1
"76461",1,1,1,1,1
"76462",0,0,0,0,1
"76464",1,1,1,1,1
"76465",1,1,1,1,1
"76467",1,1,1,1,1
"76469",1,1,1,1,1
"76471",1,1,1,1,1
"76472",0,0,0,0,1
"76474",1,1,1,1,1
"76475",0,0,0,0,1
"76476",0,0,0,0,1
"76477",1,1,1,1,1
"76479",0,0,0,0,1
"76480",1,1,1,1,1
"76482",1,1,1,1,1
"76483",1,1,1,1,1
"76486",0,0,0,0,1
"76488",1,1,1,1,1
"76489",1,1,1,1,1
"76491",1,1,1,1,1
"76493",1,1,1,1,1
"76494",0,0,0,0,1
"76497",1,1,1,1,1
"76499",1,1,1,1,1
"76502",1,1,1,1,1
"76503",1,1,1,1,1
"76505",0,0,0,0,1
"76506",0,0,0,0,1
"76509",0,0,0,0,1
"76512",1,1,1,1,1
"76514",1,1,1,1,1
"76518",0,0,0,0,1
"76519",1,1,1,1,1
"76520",1,1,1,1,1
"76522",1,1,1,1,1
"76524",1,1,1,1,1
"76525",0,0,0,0,1
"76530",0,0,0,0,1
"76532",0,0,0,0,1
"76533",1,1,1,1,1
"76535",0,0,0,0,1
"76537",1,1,1,1,1
"76539",0,0,0,0,1
"76540",1,1,1,1,1
"76542",1,1,1,1,1
"76545",1,1,1,1,1
"76546",0,0,0,0,1
"76547",0,0,0,0,1
"76548",1,1,1,1,1
"76550",1,1,1,1,1
"76551",0,0,0,0,1
"76552",1,1,1,1,1
"76553",0,0,0,0,1
"76554",1,1,1,1,1
"76555",0,1,1,1,1
"76558",1,1,1,1,1
"76563",0,0,0,0,1
"76564",1,1,1,1,1
"76569",1,1,1,1,1
"76570",1,1,1,1,1
"76572",0,0,0,0,1
"76573",1,1,1,1,1
"76574",0,1,1,1,1
"76575",0,0,0,0,1
"76578",1,1,1,1,1
"76582",1,1,1,1,1
"76583",1,1,1,1,1
"76585",1,0,0,0,1
"76591",1,1,1,1,1
"76592",1,1,1,1,1
"76595",1,1,1,1,1
"76599",0,0,0,0,1
"76600",1,1,1,1,1
"76603",1,1,1,1,1
"76606",0,0,0,0,1
"76610",0,0,0,0,1
"76611",1,1,1,1,1
"76612",1,1,1,1,1
"76615",1,1,1,1,1
"76617",0,0,0,0,1
"76619",1,1,1,1,1
"76620",0,0,0,0,1
"76621",0,0,0,0,1
"76625",1,1,1,1,1
"76626",0,0,0,0,1
"76627",1,1,1,1,1
"76629",1,1,1,1,1
"76631",1,1,1,1,1
"76632",1,1,1,1,1
"76640",0,0,1,0,1
"76643",0,0,0,0,1
"76646",1,1,1,1,1
"76647",1,1,1,1,1
"76648",1,1,1,1,1
"76649",0,0,0,0,1
"76650",0,0,0,0,1
"76651",1,1,0,0,1
"76652",1,1,1,1,1
"76655",1,1,1,1,1
"76656",1,1,1,1,1
"76657",1,1,1,1,1
"76658",0,0,0,0,1
"76659",1,1,1,1,1
"76661",0,0,0,0,1
"76662",0,0,0,0,1
"76664",0,0,0,0,1
"76665",1,1,1,1,1
"76673",1,1,1,1,1
"76675",1,1,1,1,1
"76677",0,0,0,0,1
"76680",1,1,1,1,1
"76683",1,1,1,1,1
"76686",0,0,0,0,1
"76687",1,1,1,1,1
"76689",0,0,0,0,1
"76690",1,1,1,1,1
"76691",0,0,0,0,1
"76692",1,1,1,1,1
"76697",1,1,1,1,1
"76700",0,0,0,0,1
"76701",1,1,1,1,1
"76702",1,1,1,1,1
"76703",1,1,1,1,1
"76704",1,1,1,1,1
"76705",1,1,1,1,1
"76706",1,1,1,1,1
"76707",1,1,1,1,1
"76708",0,0,0,0,1
"76709",1,1,1,1,1
"76714",1,1,1,1,1
"76715",1,1,1,1,1
"76716",1,1,1,1,1
"76718",1,1,1,1,1
"76719",1,1,1,1,1
"76720",1,1,1,1,1
"76721",1,1,1,1,1
"76722",0,0,0,0,1
"76724",1,1,1,1,1
"76725",1,1,0,1,1
"76726",0,0,0,0,1
"76727",1,1,1,1,1
"76729",0,0,0,0,1
"76730",1,1,1,1,1
"76732",0,0,0,0,1
"76733",1,1,1,1,1
"76735",0,0,0,0,1
"76738",1,1,1,1,1
"76739",1,1,1,1,1
"76740",1,1,1,1,1
"76741",1,1,1,1,1
"76742",1,1,1,1,1
"76743",1,1,1,1,1
"76744",1,1,1,1,1
"76745",1,1,1,1,1
"76746",1,1,1,1,1
"76748",0,0,0,0,1
